ticker,archetype,sector,asof,status,latest_period,n_periods,overall,blk_Earnings_Quality,blk_Revenue_Quality,blk_Cash_Conversion,blk_Working_Capital_Stress,blk_Capital_Integrity,blk_Capex_Discipline,blk_Balance_Sheet_Stress,blk_Narrative_Drift,c_total_accruals,c_accrual_trend,c_beneish_m_score,c_beneish_tata,c_receivables_growth_spread,c_beneish_dsri,c_deferred_revenue_growth_spread,c_dso_trend,c_cfo_to_net_income,c_fcf_to_net_income,c_fcf_margin,c_fcf_margin_trend,c_inventory_growth_spread,c_dio_trend,c_working_capital_swing_to_income,c_sbc_to_revenue,c_sbc_to_cfo,c_diluted_share_growth,c_net_share_count_change,c_buyback_offset_ratio,c_issuance_pressure,c_capex_growth_spread,c_capex_to_da,c_capex_intensity_regime_shift,c_incremental_revenue_per_capex,c_net_debt_to_ebitda,c_interest_coverage,c_current_ratio,c_debt_to_assets,c_leverage_change,c_asset_quality_proxy,c_intangibles_to_assets,c_adjustment_recurrence_ratio,c_recurring_adjustment_terms,c_kpi_removals,c_disclosure_volume_change,rel_3m,rel_6m,rel_12m,op_margin_chg_4q,fcf_margin_chg_4q,ni_growth_fwd_4q,non_reliance_24m
INTC,control_tech,Semiconductors,2024-12-14,ok,2024-09-28,8,30.1,17.7,21.2,50.0,23.0,27.4,47.0,27.9,,10.0,15.0,30.4,12.0,20.0,20.0,,25.0,,,80.0,20.0,29.4,25.0,15.0,30.1,19.7,24.4,37.2,,,33.5,47.2,25.0,85.0,,,39.4,29.0,25.1,22.3,21.0,,,,,0.2151904898901036,0.023452283615687075,0.6133312296199593,0.7318232867013356,0.12624747020058777,1.0124052377670572,0
INTC,control_tech,Semiconductors,2025-03-16,ok,2024-12-28,8,37.4,25.1,29.0,50.0,49.7,24.7,47.1,44.9,,19.9,40.7,18.4,22.6,30.2,26.4,,30.3,,,80.0,20.0,20.0,43.0,85.0,22.8,20.6,,33.3,,,25.0,60.5,25.0,85.0,90.0,,38.7,30.5,38.7,21.0,20.6,,,,,-0.2585250731621104,-0.1870132942258652,0.5728921829105176,0.013524258833371185,0.20083395483141375,0.9857645553422905,0
INTC,control_tech,Semiconductors,2025-06-14,ok,2025-03-29,8,46.8,30.2,22.1,82.5,64.7,43.7,45.2,43.0,,22.5,50.8,23.1,25.3,20.0,20.0,,28.5,,,80.0,85.0,47.3,72.5,75.5,27.0,70.1,,36.2,,,25.0,50.9,25.0,85.0,90.0,,39.5,29.1,23.4,21.0,20.9,,,,,0.12007250811274517,0.6725976180699087,4.5954228097459335,-0.20721632874463516,0.18523172945766206,0.8346530527193166,0
MU,control_tech,Semiconductors,2021-06-14,ok,2021-03-04,8,26.2,13.8,21.2,41.9,36.1,18.1,42.4,15.3,,11.3,16.9,,13.5,20.0,20.0,,25.0,10.0,86.8,58.1,25.5,20.0,25.0,61.8,10.0,10.0,25.9,32.0,,,26.8,46.2,25.0,75.4,10.8,12.0,15.0,17.2,29.4,,15.0,,,,,-0.12985254329668505,-0.04989911648246004,-0.1595915145289617,0.10521722449773252,0.13583814115569,1.401307822717365,0
MU,control_tech,Semiconductors,2021-09-13,ok,2021-06-03,8,24.2,20.0,33.9,21.1,25.0,17.0,40.9,15.0,,15.1,27.4,,17.6,40.6,31.6,,25.0,10.0,42.5,14.6,20.0,20.0,25.0,30.0,10.0,10.0,20.7,33.2,,,25.0,33.5,34.8,72.2,10.0,12.0,15.0,17.0,28.9,,15.0,,,,,0.09463608464682816,-0.004321297363319987,-0.16739356657923177,-0.12818003913894327,0.028694356636044,0.4821702781095376,0
MU,control_tech,Semiconductors,2021-12-14,ok,2021-09-02,8,26.6,27.0,50.6,21.4,19.8,13.8,36.8,14.8,,18.9,39.9,,21.7,56.8,45.3,,46.2,10.0,47.7,10.0,20.0,20.0,25.0,15.0,10.0,10.0,,25.2,,,25.0,27.3,25.0,70.3,10.0,12.0,15.0,16.5,27.6,,15.0,,,,,0.014121340956563366,-0.11225982650351218,-0.21531664930384065,-0.39342895435059494,-0.1406354973085249,-0.15996740901683867,0
MU,control_tech,Semiconductors,2022-03-16,ok,2021-12-02,8,29.5,22.4,37.8,33.2,30.5,15.9,54.6,15.8,,16.8,31.0,22.4,19.5,37.9,32.9,24.4,57.3,10.0,75.4,34.3,20.0,50.8,25.0,15.0,10.0,10.0,,30.9,20.0,,69.6,46.3,25.0,72.9,10.0,12.0,15.0,16.5,29.8,20.0,15.0,,,,,-0.1301127393251743,-0.23866031816721012,-0.1965660516541312,-0.9506094137874022,-0.33043080741521513,-0.8214760638297872,0
MU,control_tech,Semiconductors,2022-06-14,ok,2022-03-03,8,27.7,25.0,31.3,28.4,41.2,16.3,39.4,15.6,,18.4,36.8,23.7,21.1,23.7,22.5,28.8,57.9,10.0,65.0,23.0,20.0,45.3,64.9,16.8,10.0,10.0,20.0,27.9,20.0,,25.0,35.0,25.0,74.8,10.0,12.0,15.0,16.1,28.2,20.0,15.0,,,,,-0.1534647740557301,-0.1393517136754232,-0.021651769376679342,-0.8169544012999439,-0.46192022620548234,-1.2935955622793747,0
MU,control_tech,Semiconductors,2022-09-13,ok,2022-06-02,8,29.1,27.6,48.0,27.3,29.9,15.2,39.6,15.5,,19.4,39.5,28.8,22.1,33.8,28.3,82.9,62.5,10.0,63.0,20.2,20.0,20.0,46.3,25.6,10.0,10.0,20.0,20.9,20.0,,25.0,32.5,25.0,77.2,10.0,12.0,15.0,15.7,27.8,20.0,15.0,,,,,0.015391407070944885,0.015027152367592889,0.18562626503352164,-0.5960451122682531,-0.4933530628070647,-1.6714631057902614,0
MU,control_tech,Semiconductors,2022-12-14,ok,2022-09-01,8,35.7,18.3,38.4,52.1,61.0,13.5,60.6,15.6,,14.6,24.8,17.1,17.0,29.9,28.6,,65.5,10.0,84.5,52.6,85.0,77.7,90.0,19.5,10.2,10.0,,19.1,20.0,,66.6,45.5,41.0,85.0,10.0,12.0,15.0,15.4,28.8,20.0,15.0,,,,,0.0556142026911155,0.13105944647877465,0.30460966146837176,-0.18751685382200395,-0.3080275836917287,-2.1108955706433883,0
MU,control_tech,Semiconductors,2023-03-16,ok,2022-12-01,8,46.3,25.5,28.4,82.5,88.3,19.3,53.5,35.8,,19.9,39.0,21.3,22.6,20.0,20.0,,53.5,,,80.0,85.0,90.0,90.0,85.0,15.4,13.4,,33.1,20.0,,30.2,28.2,70.0,85.0,16.1,90.0,15.0,20.1,58.2,20.0,15.0,,,,,0.09737383663435972,0.1083753051015175,0.3507500276111395,0.6564075690421142,-0.030357014865562526,-3.3382991930477965,0
MU,control_tech,Semiconductors,2023-06-14,ok,2023-03-02,8,39.5,13.7,21.2,82.5,38.8,31.1,55.6,40.1,,13.1,17.8,10.0,15.2,20.0,20.0,,25.0,,,80.0,85.0,37.1,68.5,15.0,18.0,37.3,20.7,32.5,70.0,,25.0,24.1,88.0,85.0,,90.0,15.0,23.5,50.0,20.0,15.0,,,,,0.006608474633292616,0.07444716366437798,0.7976100285427898,0.5749142081400369,0.22545228533559755,0.47131569907248366,0
MU,control_tech,Semiconductors,2023-09-13,ok,2023-06-01,8,46.2,27.0,31.5,82.5,36.8,43.6,54.8,49.3,,16.3,28.1,41.0,18.6,36.0,30.5,,25.0,,,80.0,85.0,20.0,81.2,15.5,19.3,92.0,22.1,30.7,70.0,,25.0,20.0,88.0,85.0,90.0,90.0,15.0,25.2,40.3,20.0,15.0,,,,,0.06195542472682192,0.1323184568747644,0.01748230143902174,0.5634693910385327,0.39193993851790937,1.1333790502314418,0
MU,control_tech,Semiconductors,2023-12-14,ok,2023-08-31,8,43.1,26.0,21.2,82.5,34.7,39.0,51.1,48.7,,17.2,31.0,33.9,19.6,20.0,20.0,,25.0,,,80.0,85.0,20.0,70.0,19.1,18.5,54.5,,32.1,70.0,,25.0,20.0,73.5,85.0,90.0,90.0,15.0,25.7,33.5,20.0,15.0,,,,,0.048202579232316634,0.6353830852025399,0.01994266957010926,0.48830646734663896,0.3426543987662388,1.5649010477299186,0
MU,control_tech,Semiconductors,2024-03-15,ok,2023-11-30,8,35.7,36.4,26.1,48.4,21.3,28.0,38.7,48.6,,12.7,19.7,85.0,14.8,27.9,24.4,,25.0,,,76.7,20.0,20.0,25.0,19.5,19.3,13.0,,34.5,70.0,,29.2,20.0,25.0,78.9,90.0,90.0,15.0,26.2,32.6,20.0,15.0,,,,,0.45275862058440897,-0.1709103387902019,-0.02401708193132346,0.18737106794546568,0.2272626288805723,2.2402442261746747,0
MU,control_tech,Semiconductors,2024-06-14,ok,2024-02-29,8,37.9,30.5,58.6,43.1,31.3,28.6,33.6,38.9,,23.0,54.6,20.0,25.9,68.3,49.5,68.2,43.6,10.0,90.0,65.7,20.0,20.0,25.0,48.0,17.9,17.1,29.5,32.6,70.0,,25.0,20.0,25.0,63.3,48.3,85.1,15.0,25.9,28.5,20.0,15.0,,,,,-0.42304054188230467,-0.39364297993481356,-0.24896905661617752,0.12763620313472118,0.14069448623793776,5.044834307992203,0
MU,control_tech,Semiconductors,2024-09-13,ok,2024-05-30,8,28.9,20.7,39.9,18.5,36.6,25.4,40.9,29.8,,15.2,25.5,23.8,17.6,30.3,25.9,59.1,55.3,10.0,10.0,42.7,20.0,20.0,25.0,63.0,16.1,10.0,26.1,31.1,70.0,,51.9,22.0,25.0,58.8,39.9,50.0,15.0,25.0,25.7,20.0,15.0,,,,,-0.0004297853804442475,0.11314193594227251,0.5745883280973811,0.12654706142289,0.04833710086795573,9.975578406169666,0
MU,control_tech,Semiconductors,2024-12-14,ok,2024-08-29,8,30.2,19.7,40.9,35.7,33.5,18.7,44.3,23.7,,13.9,24.0,23.5,16.4,42.3,33.1,20.0,68.9,10.0,73.6,49.0,20.0,20.0,25.0,54.4,13.7,10.0,,29.9,31.8,,52.9,36.8,25.0,59.2,35.8,,15.0,24.3,26.4,20.0,15.0,,,,,0.01757578387350489,0.15611798654678444,1.1770597916152008,0.200127630005994,0.08063678452891247,2.067748583204534,0
MU,control_tech,Semiconductors,2025-03-16,ok,2024-11-28,8,31.5,27.2,45.9,41.5,25.5,17.0,36.3,23.8,,19.1,39.2,27.8,21.8,27.4,24.4,85.0,66.0,10.0,89.0,58.7,20.0,20.0,25.0,31.4,12.5,10.0,,34.1,,,25.0,37.0,25.0,60.7,34.2,,15.0,24.3,30.0,20.0,15.0,,,,,0.09792412273102569,0.37308960264189994,3.3127796789241875,0.45606998126098586,0.13836551601083147,4.160744863013699,0
MU,control_tech,Semiconductors,2025-06-14,ok,2025-02-27,8,30.2,18.9,26.7,42.6,30.9,18.3,56.3,24.3,,15.2,25.9,17.5,17.7,20.0,20.0,43.6,30.1,10.0,90.0,62.8,20.0,46.3,31.6,15.0,14.5,10.0,20.7,32.5,,,52.0,46.3,52.8,73.1,35.2,,15.0,24.7,32.2,20.0,15.0,,,,,0.22816851311619635,0.8489321663741229,7.482156985020968,0.5704947532647872,0.1689792440572158,7.107469879518073,0
TXN,control_tech,Semiconductors,2021-06-14,ok,2021-03-31,8,29.3,30.6,33.4,33.1,19.8,18.7,39.2,28.3,,23.5,41.6,,26.4,37.0,30.8,,30.3,25.6,31.7,10.0,71.1,20.0,25.0,15.0,10.0,10.0,,33.0,27.2,28.2,55.0,40.5,25.0,33.4,35.6,,15.0,37.3,20.0,29.5,30.9,,,,,-0.02833126786978668,-0.07183079886959876,-0.06597645005551456,0.07044129911546237,-0.07329894374484736,0.33090379008746357,0
TXN,control_tech,Semiconductors,2021-09-13,ok,2021-06-30,8,24.8,26.5,21.2,25.5,19.8,17.1,39.1,25.5,,22.2,32.7,,25.0,20.0,20.0,,25.0,20.2,30.1,10.0,44.6,20.0,25.0,15.0,10.0,10.0,21.6,29.7,20.0,18.2,40.4,49.9,36.6,31.4,26.1,,15.0,35.4,22.6,27.9,29.3,,,,,-0.04084039342226431,-0.06955574901276051,-0.03211522305087955,0.03926042354392112,-0.08381790401454148,0.2753903345724907,0
TXN,control_tech,Semiconductors,2021-12-14,ok,2021-09-30,8,23.7,19.3,25.3,15.5,19.8,16.9,50.8,27.1,,18.4,19.1,,21.4,26.3,24.1,,25.0,12.6,20.3,10.0,20.0,20.0,25.0,15.0,10.0,10.0,20.0,30.3,20.0,18.9,45.4,60.4,47.2,53.3,22.5,,15.0,39.1,47.5,24.4,26.0,,,,,-0.010563261908305699,0.006705832787899602,0.07517518968165848,0.014524925512543918,-0.11374419674537606,0.21942888372728514,0
TXN,control_tech,Semiconductors,2022-03-16,ok,2021-12-31,8,31.7,27.3,21.2,41.3,19.8,16.0,77.1,24.2,,22.3,34.9,27.0,25.2,20.0,20.0,,25.0,19.9,61.5,10.0,85.0,20.0,25.0,15.0,10.0,10.0,,30.0,20.0,17.8,90.0,80.0,71.8,64.7,27.0,,15.0,36.7,20.6,23.7,,,,,,0.017075795123921766,0.032708129570473754,0.11192481888138128,-0.05205207609512602,-0.050100429881024144,0.12614236066417814,0
TXN,control_tech,Semiconductors,2022-06-14,ok,2022-03-31,8,31.7,32.0,28.8,34.6,33.5,15.8,53.2,26.2,,26.4,44.6,28.4,29.4,30.0,26.6,,29.5,35.7,40.6,10.0,49.9,35.9,52.3,15.0,10.0,10.0,,28.9,20.0,18.3,25.0,52.9,71.4,69.2,32.1,,15.0,35.8,26.3,23.1,,,,,,0.01961746437854539,0.08459218570142912,-0.013723472978580675,-0.08087468710710166,-0.1234516966561176,0.004746257758305951,0
TXN,control_tech,Semiconductors,2022-09-13,ok,2022-06-30,8,41.0,44.2,50.9,54.5,28.1,15.9,62.1,24.2,,37.6,61.0,38.6,40.7,54.6,44.7,,52.0,57.8,60.9,10.0,85.0,21.2,51.4,15.1,10.0,10.0,20.0,23.1,20.0,19.0,48.8,61.7,70.5,70.0,27.2,,15.0,34.3,23.4,23.3,,,,,,0.08082692465817187,0.08951374175507176,-0.11267693934580292,-0.08722418411038274,-0.1436766178173636,-0.1037658855077533,0
TXN,control_tech,Semiconductors,2022-12-14,ok,2022-09-30,8,28.3,20.2,23.6,19.5,41.3,16.1,64.2,27.9,,19.4,18.9,21.0,22.2,20.0,20.0,,34.4,14.7,33.2,10.0,20.0,41.9,71.2,15.0,10.0,10.0,20.0,25.0,20.0,18.5,50.9,69.0,68.5,72.2,33.4,,15.0,35.6,37.0,22.3,,,,,,0.021829680323527834,-0.09338655823314879,-0.20916432739374113,-0.0934954605491059,-0.20324207567174682,-0.20436974789915965,0
TXN,control_tech,Semiconductors,2023-03-16,ok,2022-12-31,8,36.3,27.0,31.5,43.2,54.8,15.8,60.2,31.5,,24.1,33.0,24.7,27.1,29.5,27.1,,40.5,27.4,58.5,10.0,85.0,64.5,90.0,15.0,10.0,10.0,,28.9,20.0,18.1,51.6,78.4,31.1,85.0,42.9,,15.0,37.6,39.9,23.2,,,,,,-0.10847021735308648,-0.20008229965403124,-0.33249204376810837,-0.08994111742952449,-0.21513563617515047,-0.2559149617099097,0
TXN,control_tech,Semiconductors,2023-06-14,ok,2023-03-31,8,44.7,38.8,35.3,71.0,55.7,20.1,58.2,33.5,,36.7,54.3,27.9,39.3,33.2,29.4,,46.4,66.4,84.8,47.8,85.0,64.4,90.0,17.7,11.9,10.0,,31.3,40.3,24.2,31.5,76.1,49.0,85.0,46.1,,15.0,40.8,45.3,22.4,,,,,,-0.08988728436509175,-0.155610219395388,-0.1301306131716624,-0.09038320074348538,-0.16453704200243294,-0.2845203488372093,0
TXN,control_tech,Semiconductors,2023-09-13,ok,2023-06-30,8,43.8,33.3,26.8,70.7,50.7,20.6,71.9,37.1,,31.4,38.7,30.1,34.3,21.8,21.2,,42.3,53.8,90.0,62.1,85.0,44.9,90.0,22.9,12.2,10.0,20.0,30.3,48.6,20.8,56.9,80.0,70.4,85.0,60.8,,15.0,42.8,39.6,22.3,,,,,,-0.07343569646287695,-0.1029503227429136,-0.021996000698505824,-0.10869340011440465,-0.07001882624243201,-0.3089631845973722,0
TXN,control_tech,Semiconductors,2023-12-14,ok,2023-09-30,8,36.3,22.6,26.2,49.0,44.3,20.2,65.3,37.5,,22.8,20.6,,25.7,22.5,21.7,,38.2,18.3,77.1,31.4,85.0,31.9,90.0,17.6,10.0,10.0,20.0,30.2,52.5,19.4,27.8,80.0,79.0,85.0,69.1,,15.0,41.8,26.0,22.8,,,,,,-0.0838808002981708,0.0048578353600854385,-0.14841980859302595,-0.043108105895643345,0.0005278563275418341,-0.30080270384452895,0
TXN,control_tech,Semiconductors,2024-03-15,ok,2023-12-31,8,31.5,18.7,24.3,24.2,49.0,18.8,65.5,38.9,,19.8,15.0,,22.5,21.2,20.9,,34.0,10.0,57.3,11.8,20.0,48.0,90.0,15.0,10.0,10.0,,31.0,41.3,17.9,25.0,74.2,87.5,85.0,74.5,,15.0,40.9,26.1,22.3,,,,,,0.06739876772878417,0.05871468214675479,-0.040246243036137885,-0.032363158438883544,0.013195018255175786,-0.262826420890937,0
TXN,control_tech,Semiconductors,2024-06-14,ok,2024-03-31,8,45.0,30.3,31.4,68.9,49.0,24.5,70.0,49.2,,26.6,35.3,,29.5,29.3,26.9,,40.8,42.5,90.0,72.6,85.0,47.9,90.0,15.0,14.5,10.4,,31.1,69.2,23.0,40.8,74.8,86.4,85.0,90.0,,15.0,48.3,63.5,20.1,,,,,,-0.010070844265054557,-0.11912672137119995,-0.061753634212485364,-0.025883071778281863,0.038071309803073126,-0.1750465549348231,0
TXN,control_tech,Semiconductors,2024-09-13,ok,2024-06-30,8,32.0,21.3,22.9,28.3,39.6,23.6,59.6,43.5,,21.2,19.8,,23.9,20.0,20.0,,31.8,10.0,65.0,22.6,20.0,20.0,90.0,16.1,15.2,10.0,21.6,32.3,51.6,34.7,25.0,65.7,70.6,85.0,90.0,,15.0,47.0,24.8,20.2,,,,,,-0.11340027443105205,-0.0945156218084996,-0.25857205509868497,0.024863272647188406,0.0003453276309108716,-0.051016566265060244,0
TXN,control_tech,Semiconductors,2024-12-14,ok,2024-09-30,8,32.1,24.6,22.6,32.8,35.8,17.5,58.8,43.8,,21.8,22.7,28.9,24.6,20.5,20.3,,29.0,11.4,74.6,30.7,20.0,20.0,71.0,21.5,10.5,10.0,20.8,29.3,20.0,23.4,37.6,72.5,47.2,85.0,88.4,,15.0,46.7,28.5,21.7,,,,,,0.025636268108192528,0.07430838819210284,-0.1682357563357363,-0.02367171336049778,0.02697041979847184,0.01570996978851964,0
TXN,control_tech,Semiconductors,2025-03-16,ok,2024-12-31,8,28.8,20.0,21.2,21.8,43.0,16.0,51.3,43.9,,18.3,17.5,23.4,20.9,20.0,20.0,,25.0,10.0,49.3,10.0,20.0,42.1,76.7,15.0,10.0,10.0,,28.5,20.0,20.4,25.0,64.9,38.2,85.0,88.0,,15.0,45.4,24.8,25.7,,,,,,0.05043912722352806,-0.1681627894765474,-0.08651136068591425,-0.010616736108599478,0.04909912985600112,0.042092102521358615,0
TXN,control_tech,Semiconductors,2025-06-14,ok,2025-03-31,8,42.3,36.5,33.6,76.2,34.6,19.8,45.9,44.5,,30.7,50.8,31.6,33.9,36.6,30.9,,31.6,63.0,90.0,73.5,85.0,25.0,67.3,16.1,14.3,13.7,,28.5,20.0,32.4,25.0,62.0,25.0,79.2,87.7,,15.0,45.1,28.9,26.2,,,,,,-0.20027409358395942,-0.22816248553837015,0.31427613626434137,0.04932795291582892,0.11072452741226949,0.10137492304535194,0
QCOM,control_tech,Semiconductors,2021-06-14,ok,2021-03-28,8,21.1,16.0,21.0,12.0,32.9,21.4,28.1,24.8,,15.8,15.0,,18.1,20.0,20.0,20.0,25.0,10.0,10.0,10.0,20.0,40.5,25.0,32.1,26.6,14.5,20.0,24.7,20.0,,30.5,27.4,29.8,24.2,,12.0,22.2,,,39.5,32.4,,,,,-0.004280538678972379,0.23635655514100695,0.06044536838572301,0.07260719880740074,-0.08456465131335586,0.39092495636998253,0
QCOM,control_tech,Semiconductors,2021-09-13,ok,2021-06-27,8,21.8,15.1,22.8,12.0,39.4,22.1,25.6,25.3,,14.4,15.0,,16.9,20.0,20.0,29.2,25.0,10.0,10.0,10.0,20.0,52.3,52.8,15.0,26.3,12.6,20.0,30.0,30.3,15.0,27.7,27.4,25.0,22.5,,12.0,26.7,,,37.8,30.8,,,,,0.22956794888519716,0.05302121303744467,-0.005105706121513842,0.13659214632030076,-0.13461253681715651,0.39732724902216426,0
QCOM,control_tech,Semiconductors,2021-12-14,ok,2021-09-26,8,43.7,59.9,36.0,74.4,20.8,28.6,31.8,31.8,,50.8,74.9,,53.0,33.5,27.8,61.8,25.0,85.4,78.4,39.5,85.0,20.0,25.0,17.9,22.8,37.9,,24.7,23.7,35.1,25.0,20.4,25.0,56.0,44.2,12.0,27.3,43.7,,40.3,28.9,,,,,-0.11324786447750756,-0.09696269982511385,-0.19175586344944806,0.010880292586121276,-0.10972194419894679,0.4306569343065693,0
QCOM,control_tech,Semiconductors,2022-03-16,ok,2021-12-26,8,38.8,51.9,29.2,62.8,25.3,25.6,33.7,26.1,,44.2,64.2,,46.8,20.0,20.0,61.0,25.0,71.3,66.1,21.7,85.0,32.4,29.2,15.0,23.2,24.1,,35.2,20.0,,42.4,33.1,25.0,32.6,,12.0,27.8,,,42.2,27.7,,,,,0.0023174850372543743,-0.06244716559151986,-0.09187951402528627,-0.10046460851509331,-0.025167726369991122,0.17885039054676546,0
QCOM,control_tech,Semiconductors,2022-06-14,ok,2022-03-27,8,30.5,30.0,29.2,39.5,41.4,21.4,24.6,25.6,,28.3,31.3,,31.2,20.0,20.0,60.9,25.0,42.6,42.3,10.4,59.7,49.6,62.6,15.0,22.3,18.5,20.0,25.3,21.8,,25.0,24.4,25.0,23.9,,12.0,28.4,,,40.2,26.5,,,,,-0.0754706652246171,-0.12481480380032606,-0.23095741765390831,-0.12023813547782097,-0.02045369759844906,-0.05520702634880803,0
QCOM,control_tech,Semiconductors,2022-09-13,ok,2022-06-26,8,36.6,41.3,27.8,45.3,50.7,23.9,30.0,34.2,,36.0,49.2,,38.7,20.0,20.0,53.8,25.0,57.4,52.7,10.0,50.4,58.7,82.8,15.0,23.6,17.8,20.0,32.2,40.9,15.0,37.4,27.9,25.0,27.9,45.3,12.0,28.4,37.5,,51.1,36.2,,,,,-0.04264131125566306,-0.0629015635775182,-0.2270997271988614,-0.19321053585119155,0.0309892623893252,-0.3301454008241972,0
QCOM,control_tech,Semiconductors,2022-12-14,ok,2022-09-25,8,52.1,49.5,74.4,71.1,64.0,30.1,32.5,33.4,,42.8,54.3,54.2,45.5,85.3,71.2,69.5,64.4,78.1,75.9,38.9,85.0,48.5,90.0,57.3,22.9,35.0,,28.7,41.2,29.5,33.5,28.8,25.0,41.8,52.3,12.0,26.3,35.7,22.9,49.0,34.1,,,,,0.013340478829452551,-0.092523531113329,0.009033500763174773,-0.1583554367353127,0.12266646945461798,-0.4409400123685838,0
QCOM,control_tech,Semiconductors,2023-03-16,ok,2022-12-25,8,28.6,17.6,28.2,12.0,55.1,26.2,39.0,39.9,,19.8,15.0,15.2,22.5,20.0,20.0,42.9,38.3,10.0,10.0,10.0,20.0,65.3,90.0,15.0,33.5,20.5,,26.0,20.0,,25.0,20.0,25.0,85.0,72.2,13.3,21.1,39.7,49.1,49.2,33.4,,,,,-0.08878371807299246,-0.1796768903687781,0.102217183164095,0.03422743446903442,0.0834096037617201,-0.34046890927624873,0
QCOM,control_tech,Semiconductors,2023-06-14,ok,2023-03-26,8,35.5,25.8,24.7,51.4,46.2,31.3,43.0,29.6,,28.0,19.9,,31.1,20.0,20.0,38.6,25.0,49.5,55.7,28.4,72.1,22.3,90.0,32.5,33.9,40.9,20.0,29.3,31.2,,38.2,20.0,25.0,85.0,,20.5,16.1,,,52.1,34.3,,,,,-0.10328151920952267,0.05594266503667078,0.525248253362983,0.023890892565395255,0.16844053051857574,-0.20451527224435592,0
QCOM,control_tech,Semiconductors,2023-09-13,ok,2023-06-25,8,29.5,18.6,46.1,12.0,44.4,29.1,39.0,29.8,,19.7,15.0,,22.4,50.3,44.1,37.0,50.1,10.0,10.0,10.0,20.0,33.8,90.0,15.9,36.3,23.1,20.7,31.5,50.5,15.0,25.0,20.0,25.0,85.0,,23.3,16.2,,,49.5,33.6,,,,,0.17807952096516666,0.3505892867938507,0.24387127561576594,0.020738560853233945,0.1537909564422799,0.011259431224608242,0
QCOM,control_tech,Semiconductors,2023-12-14,ok,2023-09-24,8,25.8,12.2,21.0,12.0,46.3,28.9,39.0,39.4,,10.0,15.0,,12.0,20.0,20.0,20.0,25.0,10.0,10.0,10.0,20.0,20.0,78.5,44.9,35.2,14.9,,28.0,50.3,21.1,25.0,20.0,25.0,85.0,65.2,29.6,17.5,35.2,,47.6,32.0,,,,,0.0912985972031004,0.41750422269026766,-0.16509376390855812,0.08868536455701595,0.00999409315433647,0.4023783185840708,0
QCOM,control_tech,Semiconductors,2024-03-15,ok,2023-12-24,8,26.7,27.5,34.0,19.8,19.8,28.4,33.3,24.8,,23.9,32.1,,26.9,20.0,20.0,85.0,25.0,24.3,21.2,10.0,20.0,20.0,25.0,15.0,30.3,20.4,,32.2,34.0,,25.0,20.0,25.0,62.1,,12.0,15.0,,,47.0,31.5,,,,,0.2285072506595196,-0.10181166502883388,-0.1576726971322865,0.00993770330699123,0.035939266629029964,0.3594796496651211,0
QCOM,control_tech,Semiconductors,2024-06-14,ok,2024-03-24,8,23.1,19.1,21.0,12.0,25.5,29.1,37.1,25.8,,18.0,19.5,,20.6,20.0,20.0,20.0,25.0,10.0,10.0,10.0,20.0,27.3,25.0,24.2,37.5,19.8,22.0,30.0,39.3,,25.0,20.0,25.0,77.4,,15.6,15.0,,,46.9,30.9,,,,,-0.262561985715437,-0.37629888127100275,-0.3855705128895711,0.03495106717691113,-0.06318052922689743,0.31659909372764133,0
QCOM,control_tech,Semiconductors,2024-09-13,ok,2024-06-23,8,25.0,24.2,22.8,16.2,20.0,25.1,45.4,27.0,,19.8,30.7,,22.4,20.0,20.0,29.1,25.0,10.0,10.0,10.0,41.0,20.0,25.0,15.6,34.3,21.1,22.7,28.7,20.0,15.0,81.5,20.0,25.0,42.9,,16.6,16.6,,,48.5,31.1,,,,,-0.13024291421204115,-0.06295032176724646,-0.18005485154345013,0.030021032073797,-0.07324073327135622,0.32897153351698805,0
QCOM,control_tech,Semiconductors,2024-12-14,ok,2024-09-29,8,34.9,37.6,49.2,41.4,26.2,28.3,23.9,29.7,,28.0,53.2,,31.0,68.7,52.2,29.2,31.5,44.2,36.8,10.0,73.7,20.0,25.0,33.3,34.0,26.3,,28.0,22.6,23.8,25.0,20.0,25.0,24.5,41.6,13.7,16.5,31.5,,47.2,29.8,,,,,0.07070051348730444,-0.019205112259287893,-0.00045516758719532646,0.006844527553079738,-0.000354775172150934,-0.4536580556103333,0
QCOM,control_tech,Semiconductors,2025-03-16,ok,2024-12-29,8,22.4,20.5,34.0,12.0,19.8,24.9,23.8,24.3,,17.4,24.5,,19.9,20.0,20.0,85.0,25.0,10.0,10.0,10.0,20.0,20.0,25.0,15.0,32.5,16.5,,26.6,20.0,,25.0,20.0,25.0,24.3,,12.0,15.0,,,46.3,29.8,,,,,-0.06671474040283276,-0.11928310282975985,-0.3345547765666982,-0.02992269882388432,-0.026102042660058333,-0.4917100900047371,0
QCOM,control_tech,Semiconductors,2025-06-14,ok,2025-03-30,8,31.9,37.8,34.3,43.3,23.4,25.8,24.7,24.3,,27.8,54.1,,30.8,45.2,37.9,20.0,25.0,44.0,35.7,10.0,85.0,30.5,25.0,15.0,32.0,27.5,20.0,24.6,20.0,,25.0,20.0,25.0,27.8,,12.0,15.0,,,46.2,29.9,,,,,-0.04604736986906666,0.019120201449648988,0.14269986083468633,-0.06632814633011702,0.002256483343739013,-0.10125894393623766,0
