ticker,archetype,sector,asof,status,latest_period,n_periods,overall,blk_Earnings_Quality,blk_Revenue_Quality,blk_Cash_Conversion,blk_Working_Capital_Stress,blk_Capital_Integrity,blk_Capex_Discipline,blk_Balance_Sheet_Stress,blk_Narrative_Drift,c_total_accruals,c_accrual_trend,c_beneish_m_score,c_receivables_growth_spread,c_dso_trend,c_cfo_to_net_income,c_fcf_margin,c_fcf_margin_trend,c_inventory_growth_spread,c_dio_trend,c_diluted_share_growth,c_issuance_pressure,c_capex_growth_spread,c_capex_to_da,c_capex_intensity_regime_shift,c_net_debt_to_ebitda,c_interest_coverage,c_current_ratio,c_debt_to_assets,c_leverage_change,c_kpi_removals,c_disclosure_volume_change,c_risk_factor_expansion,rel_3m,rel_6m,rel_12m,op_margin_chg_4q,fcf_margin_chg_4q,ni_growth_fwd_4q,non_reliance_24m
AVGO,control_tech,Semiconductors,2023-03-16,ok,2023-01-29,8,24.3,25.4,33.5,15.9,36.9,,23.7,20.5,,10.0,43.9,,29.7,40.1,10.0,10.0,32.0,27.7,50.8,,,25.0,20.0,25.0,,24.6,15.0,,,,,,0.2763087068487724,0.22314425569995744,0.6695542958232341,-0.2860862394293887,-0.010725162767725394,-0.09095881847307963,0
AVGO,control_tech,Semiconductors,2023-06-14,ok,2023-04-30,8,24.9,26.1,21.8,16.9,36.2,20.0,34.8,21.6,,10.0,45.4,,20.0,25.0,10.9,10.0,34.4,24.4,53.9,20.0,,52.9,20.0,25.1,,25.1,16.8,,,,,,-0.04514162183649373,0.15890861261733602,0.737077421884307,-0.22150187001764554,-0.0441596582462892,-0.2494886031560491,0
AVGO,control_tech,Semiconductors,2023-09-13,ok,2023-07-30,8,21.4,22.3,24.7,16.8,24.7,16.9,24.0,21.4,,10.0,37.0,,22.3,28.8,10.9,10.0,34.0,20.0,31.8,20.0,15.0,25.3,20.0,25.6,,26.1,15.1,,,,,,0.22095858913751565,0.3327865887135153,0.7243554811896571,-0.14465024162636803,-0.08424445202017788,-0.6339009844075592,0
AVGO,control_tech,Semiconductors,2023-12-14,ok,2023-10-29,8,20.5,20.0,24.5,16.7,24.4,16.5,23.7,19.9,,10.0,31.9,,22.1,28.7,10.8,10.0,33.7,20.0,31.0,,16.5,25.0,20.0,25.0,,23.7,15.0,,,,,,0.028968188592676025,0.5001280565954771,0.9912825409894579,-0.1269291129664853,-0.11590103617697861,-0.5813804857264593,0
AVGO,control_tech,Semiconductors,2024-03-15,ok,2024-02-04,8,29.3,18.0,40.9,20.4,22.0,,23.7,57.8,,10.0,27.6,,36.2,49.0,10.0,10.0,48.9,20.0,25.0,,,25.0,20.0,25.0,,72.5,38.3,,,,,,0.34567356902479784,0.2299094889343738,0.48107314484624064,0.24553424265763707,-0.10100760161238931,-0.13410126364652283,0
AVGO,control_tech,Semiconductors,2024-06-14,ok,2024-05-05,8,31.6,14.2,53.0,26.3,22.0,41.5,23.7,56.2,,10.0,19.2,,49.7,58.7,10.0,10.0,71.3,20.0,25.0,41.5,,25.0,20.0,25.0,,66.7,42.3,,,,,,-0.09196309029045158,0.18384312402450953,0.3511418434702558,0.15104945613712856,-0.046904851655885205,0.25737369804341476,0
AVGO,control_tech,Semiconductors,2024-09-13,ok,2024-08-04,8,29.8,12.3,33.3,29.2,22.0,41.2,24.9,56.7,,10.0,15.0,,30.7,38.0,10.0,10.0,81.8,20.0,25.0,85.0,15.0,25.0,24.6,25.0,,59.4,53.1,,,,,,0.002289040136012943,0.12716645179955144,0.9003646441359094,0.07926495213915918,0.00939947373507305,2.7157998037291464,0
AVGO,control_tech,Semiconductors,2024-12-14,ok,2024-08-04,8,29.8,12.3,33.3,29.2,22.0,41.2,24.9,56.7,,10.0,15.0,,30.7,38.0,10.0,10.0,81.8,20.0,25.0,85.0,15.0,25.0,24.6,25.0,,59.4,53.1,,,,,,-0.16855895636007667,0.019490713524320857,0.20407429823257361,0.07926495213915918,0.00939947373507305,2.7157998037291464,0
AVGO,control_tech,Semiconductors,2025-03-16,ok,2025-02-02,8,29.4,34.3,21.8,24.7,22.0,,23.7,43.6,,10.0,63.4,,20.0,25.0,10.0,10.0,65.0,20.0,25.0,,,25.0,20.0,25.0,,35.2,54.8,,,,,,0.23422267197733104,0.6902055628642456,0.459066756237567,0.02374246534047242,0.04522971548211241,1.4791025513749627,0
AVGO,control_tech,Semiconductors,2025-06-14,ok,2025-05-04,8,27.2,34.9,21.8,16.6,26.2,20.0,23.8,40.6,,10.0,64.8,,20.0,25.0,10.0,10.0,34.6,20.0,35.4,20.0,,25.0,20.4,25.0,,32.6,51.2,,,,,,0.3330200804536274,0.21742041712778426,0.32760094424333097,0.097734274661115,0.036270076453717104,1.2696446543315012,0
AMD,control_tech,Semiconductors,2021-06-14,ok,2021-03-27,8,37.9,79.3,21.8,40.5,22.0,23.1,25.0,16.1,,82.0,76.0,,20.0,25.0,64.4,19.1,20.0,20.0,25.0,23.1,,25.0,,25.0,,12.0,15.0,15.0,27.2,,,,0.23153152219694362,0.5848320189522227,0.1732897944340347,-0.030620172908105064,0.03862314128050101,0.1768990634755463,0
AMD,control_tech,Semiconductors,2021-09-13,ok,2021-06-26,8,29.5,47.1,21.8,34.5,22.0,20.6,25.0,16.5,,70.1,19.4,,20.0,25.0,55.2,12.9,20.0,20.0,25.0,20.6,,25.0,,25.0,,12.0,15.0,15.0,29.1,,,,0.2645649793873497,0.03562221319714942,-0.15774176198262913,-0.13553881233270546,-0.022452644312377146,-0.0890570430733411,0
AMD,control_tech,Semiconductors,2021-12-14,ok,2021-09-25,8,29.1,44.7,21.8,32.8,26.6,20.0,25.0,17.6,,69.4,15.0,,20.0,25.0,53.0,10.1,20.0,20.0,36.5,20.0,,25.0,,25.0,,12.0,18.9,15.0,29.4,,,,-0.09262467453251999,-0.16524193898951145,-0.3666745369388098,-0.23130105206495583,-0.04954412217283766,-0.4273116654069035,0
AMD,control_tech,Semiconductors,2022-03-16,ok,2021-12-25,8,19.6,15.0,21.8,17.2,27.0,,25.0,18.3,,14.9,15.0,,20.0,25.0,19.3,10.8,20.0,20.0,37.5,,,25.0,,25.0,,12.0,22.1,15.0,28.6,,,,-0.09915621954101461,-0.23774277501013275,-0.06519476247580236,-0.2767155004516155,-0.06902606176974618,-0.5825426944971537,0
AMD,control_tech,Semiconductors,2022-06-14,ok,2022-03-26,8,22.0,19.5,21.8,26.2,22.0,,25.0,17.2,,23.2,15.0,,20.0,25.0,24.2,14.6,41.2,20.0,25.0,,,25.0,,25.0,,12.0,16.6,15.0,30.9,,,,-0.16967410610260014,-0.26058201102742706,0.2243190775591415,-0.18862999594041985,-0.07180819267392761,-0.8835838491010904,0
AMD,control_tech,Semiconductors,2022-09-13,ok,2022-06-25,8,33.0,18.1,50.1,29.0,22.0,85.0,40.3,18.5,,20.6,15.0,,45.2,58.8,15.8,18.6,62.3,20.0,25.0,85.0,,53.1,,25.0,,12.0,15.9,15.0,38.7,,,,-0.10161580314782281,0.1653055981401137,0.2198948715357194,-0.08403738307106971,-0.07145693475331003,-1.0079872204472844,0
AMD,control_tech,Semiconductors,2022-12-14,ok,2022-09-24,8,34.8,14.0,71.9,26.1,61.0,20.0,32.1,46.0,,13.2,15.0,,65.0,84.0,10.0,19.5,61.0,52.5,73.7,20.0,,38.1,,25.0,,90.0,20.2,15.0,27.6,,,,0.4347435764572296,0.6283636319859354,0.8202890105867457,0.05012113889147071,-0.09002188263580074,-0.9084909810822701,0
AMD,control_tech,Semiconductors,2023-03-16,ok,2022-12-31,8,36.5,12.3,58.6,27.6,74.7,,38.0,45.6,,10.0,15.0,,48.6,76.0,10.0,22.8,63.4,64.5,90.0,,,48.5,,25.5,,90.0,17.1,15.0,30.1,,,,0.1644974880686385,-0.08111288820408102,0.6550986401225654,0.08205936579836727,-0.08164701535492552,-0.353030303030303,0
AMD,control_tech,Semiconductors,2023-06-14,ok,2023-04-01,8,41.6,19.8,47.2,30.0,76.3,,60.4,45.5,,13.1,27.8,,35.8,67.1,10.0,28.1,66.8,67.2,90.0,,,86.1,,29.6,,90.0,16.8,15.0,30.0,,,,-0.19654409560276342,0.0012665390249329,-0.0058557637182432565,0.0336653597169045,-0.05573277994624305,1.8253164556962025,0
AMD,control_tech,Semiconductors,2023-09-13,ok,2023-07-01,8,42.7,25.6,53.8,52.7,78.1,27.4,32.9,47.5,,14.3,39.2,,40.5,77.0,,34.9,70.4,70.1,90.0,27.4,,35.7,,29.6,,90.0,19.8,15.0,36.5,,,,0.23453652569538952,0.5746623650101834,0.13779655210814834,0.0498331535270572,-0.026042166738567095,55.16,0
AMD,control_tech,Semiconductors,2023-12-14,ok,2023-09-30,8,33.0,32.2,40.5,35.8,61.9,20.9,26.8,23.9,,17.7,49.5,,30.3,58.5,10.0,42.2,74.6,43.1,90.0,20.9,,25.0,,29.0,,28.4,19.7,15.0,30.1,,,,0.28718196627002057,-0.019574732861094457,-0.3848851733239982,0.06755323614039878,0.004364565830356437,7.778846153846154,0
AMD,control_tech,Semiconductors,2024-03-15,ok,2023-12-30,8,32.9,34.9,48.2,35.0,41.8,,27.4,17.8,,21.4,51.2,,36.8,68.1,10.0,45.2,68.6,24.3,68.0,,,26.6,,28.4,,18.0,15.0,15.0,24.4,,,,-0.2291327267029647,-0.3115570819652189,-0.56716628032128,0.058289797399123836,0.040143852634495394,0.9215456674473068,0
AMD,control_tech,Semiconductors,2024-06-14,ok,2024-03-30,8,36.0,32.8,51.9,31.3,44.7,,25.0,42.6,,22.4,45.4,,38.7,75.1,10.0,44.6,55.4,26.3,72.1,,,25.0,,25.0,,83.4,15.0,15.0,30.0,,,,-0.0876000749920659,-0.32516709984065184,-0.320438630421636,0.10178471773261065,0.04527317732364604,0.9955197132616488,0
AMD,control_tech,Semiconductors,2024-09-13,ok,2024-06-29,8,29.8,29.0,53.5,26.1,35.5,20.0,31.5,18.8,,22.5,36.7,,40.4,76.4,10.0,42.6,37.7,20.3,58.4,20.0,,36.9,,25.0,,22.9,15.0,15.0,20.0,,,,-0.22113761236655216,-0.32506951884297397,-0.14253181309371987,-0.06353767870393755,0.07575051308338654,1.0930576070901035,0
AMD,control_tech,Semiconductors,2024-12-14,ok,2024-09-28,8,28.8,29.0,54.5,26.9,38.0,20.0,25.0,16.6,,23.7,35.3,,41.4,77.3,16.9,41.0,30.3,22.8,60.9,20.0,,25.0,,25.0,,12.0,15.0,15.0,29.7,,,,-0.08938711680274947,0.023685076960301088,0.4586361158846035,0.031182768991363685,0.10358387383158668,0.8105147864184009,0
AMD,control_tech,Semiconductors,2025-03-16,ok,2024-12-28,8,27.2,19.4,45.4,18.7,44.7,,36.7,16.7,,18.9,20.0,,35.9,62.0,10.0,32.6,20.0,26.4,72.2,,,46.2,,25.4,,12.0,15.0,15.0,30.1,,,,0.1425896760885783,0.3635166882141496,0.7271359731175504,0.05685669478278184,0.10004691567142619,1.6416819012797075,0
AMD,control_tech,Semiconductors,2025-06-14,ok,2025-03-29,8,24.1,22.1,21.8,18.3,38.4,,31.7,20.3,,19.7,25.0,,20.0,25.0,10.0,30.9,20.0,21.7,63.5,,,36.2,,26.4,,12.0,15.0,15.0,50.0,,,,0.1712167078793856,0.506392255725385,2.811215572135517,0.035595402962746214,0.13105556524606798,1.249214189492591,0
INTC,control_tech,Semiconductors,2021-06-14,ok,2021-03-27,8,21.7,13.8,21.8,18.3,22.0,,35.9,21.5,,10.0,22.9,10.0,20.0,25.0,10.0,10.0,41.1,20.0,25.0,,,43.6,38.0,25.0,25.0,12.0,24.1,28.8,22.1,,,,-0.10242078872243288,-0.23299757588081793,-0.22532505929487123,0.048758047894440076,-0.11866346738307165,0.3237270821011882,0
INTC,control_tech,Semiconductors,2021-09-13,ok,2021-06-26,8,24.2,20.6,22.7,25.2,31.7,20.0,29.7,21.6,,10.0,41.7,13.6,20.6,26.3,10.0,10.0,67.1,20.0,49.3,20.0,,30.2,34.9,25.0,25.2,12.0,22.7,27.9,25.4,,,,-0.13109404355682608,-0.12081790278851245,-0.34255780964078075,-0.3282012766107093,-0.25785389108905843,0.029641606036108867,0
INTC,control_tech,Semiconductors,2021-12-14,ok,2021-09-25,8,26.3,23.2,36.7,19.9,32.8,20.4,30.3,26.3,,10.0,46.6,17.0,30.8,46.9,10.0,10.0,47.1,20.8,50.9,20.4,,27.6,37.6,27.7,28.0,12.0,21.4,31.8,53.3,,,,0.0019406997305168039,-0.034012541629704685,-0.2838278570074063,-0.283762634776704,-0.45285837822507635,-0.3696805989953559,0
INTC,control_tech,Semiconductors,2022-03-16,ok,2021-12-25,8,40.4,31.2,54.7,32.9,51.7,,65.8,19.7,,10.0,60.4,28.0,48.7,65.1,10.0,20.8,85.0,40.9,67.9,,,75.5,63.4,56.1,,12.0,21.0,30.4,22.8,,,,-0.03777027893026452,-0.2725455841928802,-0.24557473413694297,-0.32364920187661045,-0.29315362056579936,-0.5966378095429837,0
INTC,control_tech,Semiconductors,2022-06-14,ok,2022-04-02,8,36.4,37.8,27.5,32.8,67.3,,46.8,18.3,,14.1,66.2,,24.0,33.7,13.0,20.5,79.9,52.2,90.0,,,43.9,37.9,57.6,,12.0,20.5,26.1,20.0,,,,-0.28292783895460294,-0.30881175706284314,-0.22131492006202536,-0.3618375204026857,-0.5070169255931228,-1.1160438667749797,0
INTC,control_tech,Semiconductors,2022-09-13,ok,2022-07-02,8,47.6,39.6,26.1,46.5,64.4,20.0,77.6,49.3,,18.7,64.8,,22.7,32.2,16.0,61.3,85.0,57.5,74.8,20.0,,84.2,62.7,81.5,,90.0,24.6,25.8,28.3,,,,-0.026306026053657727,-0.0038818995385315747,0.20044915342628133,-0.0327727335713343,-0.29033131536846246,-1.048259617901073,0
INTC,control_tech,Semiconductors,2022-12-14,ok,2022-10-01,8,51.7,42.4,34.7,57.6,66.7,24.6,77.7,47.9,,24.4,64.0,,27.5,47.4,29.1,80.0,85.0,53.8,86.1,24.6,,79.8,61.7,88.0,35.8,90.0,25.9,27.6,40.9,,,,0.08303354378396999,0.1943005289147044,0.47310220979983897,0.010844519439175457,-0.007873977920908132,-1.1235997293436584,0
INTC,control_tech,Semiconductors,2023-03-16,ok,2022-12-31,8,40.0,12.3,21.8,48.7,69.1,,55.9,50.2,,12.3,15.0,10.0,20.0,25.0,10.0,80.0,85.0,55.1,90.0,,,34.4,48.0,88.0,42.2,90.0,29.0,28.1,40.6,,,,0.07010830340659524,0.13307578281709498,0.11646216373757334,0.2484070664067219,-0.1341791304324026,-0.7892438233092088,0
INTC,control_tech,Semiconductors,2023-06-14,ok,2023-04-01,8,53.8,12.3,21.8,82.5,66.8,,81.8,64.5,,10.0,15.0,,20.0,25.0,,80.0,85.0,51.3,90.0,,,78.7,78.7,88.0,90.0,90.0,26.0,31.9,53.0,,,,0.05678211671661271,0.17728674421076707,-0.39177015851401087,0.04129497149032152,0.13459827417413073,2.423171158557928,0
INTC,control_tech,Semiconductors,2023-09-13,ok,2023-07-01,8,45.7,12.3,21.8,82.5,48.2,27.6,57.9,60.4,,10.0,15.0,,20.0,25.0,,80.0,85.0,31.6,73.2,27.6,,25.0,69.5,88.0,90.0,90.0,28.6,30.0,20.3,,,,0.09837078686536538,-0.050793156598693656,-0.7599048631051474,-0.0745812789093288,0.08251539814951264,2.0574837310195226,0
INTC,control_tech,Semiconductors,2023-12-14,ok,2023-09-30,8,36.3,11.5,21.8,50.0,22.0,25.9,51.3,61.7,,10.0,15.0,10.0,20.0,25.0,,80.0,20.0,20.0,25.0,25.9,,25.0,64.6,72.0,90.0,90.0,29.5,29.7,28.6,,,,-0.1462390723723661,-0.47689594558033155,-0.8357092669621187,-0.6812325997488915,-0.0674152730203772,-8.708637469586375,0
INTC,control_tech,Semiconductors,2024-03-15,ok,2023-12-30,8,35.2,23.4,21.8,38.2,22.0,,54.5,43.8,,10.0,46.9,17.1,20.0,25.0,10.0,80.0,45.9,20.0,25.0,,,31.5,69.3,70.2,83.1,25.7,29.4,30.7,36.3,,,,-0.3476106127153935,-0.6120375199372767,-0.5516030291083117,-0.13889976383037958,-0.011281792547589709,-12.104795737122558,0
INTC,control_tech,Semiconductors,2024-06-14,ok,2024-03-30,8,33.5,26.5,21.8,31.3,22.0,,35.1,58.4,,12.4,55.0,16.9,20.0,25.0,10.0,80.0,20.0,20.0,25.0,,,25.0,62.8,25.0,78.3,90.0,29.0,30.2,27.7,,,,-0.34924757137612805,-0.447975432068096,-0.4044888131976099,0.06025192829643185,-0.011161509123681523,-5.721101819970487,0
INTC,control_tech,Semiconductors,2024-09-13,ok,2024-06-29,8,30.7,21.2,26.8,33.0,22.0,24.4,34.6,47.6,,10.0,37.4,18.8,24.5,30.7,10.0,80.0,26.1,20.0,25.0,24.4,,25.0,61.1,25.0,79.9,,28.7,30.0,28.7,,,,-0.021630914798347778,0.3137426775854426,0.07902509795646617,-0.09394361020758349,0.03229333804848203,-22.02974358974359,0
INTC,control_tech,Semiconductors,2024-12-14,ok,2024-09-28,8,39.3,11.5,35.9,75.2,27.7,24.4,37.1,53.3,,10.0,15.0,10.0,33.3,40.5,,80.0,70.4,29.5,25.0,24.4,,40.4,47.2,25.0,90.0,,39.4,29.0,25.1,,,,0.21519058587850548,0.02345238509359071,0.613331345452673,0.7318232867013356,0.12624747020058777,1.0124052377670572,0
INTC,control_tech,Semiconductors,2025-03-16,ok,2024-12-28,8,40.7,11.5,30.8,74.2,40.3,,34.5,55.8,,10.0,15.0,10.0,28.1,35.5,,80.0,68.5,34.2,49.5,,,25.0,60.5,25.0,90.0,,38.7,30.5,38.7,,,,-0.2585252920814959,-0.1870132942258652,0.5728921829105176,0.013524258833371185,0.20083395483141375,0.9857645553422905,0
INTC,control_tech,Semiconductors,2025-06-14,ok,2025-03-29,8,33.4,11.5,21.8,54.0,26.4,,31.9,53.1,,10.0,15.0,10.0,20.0,25.0,,80.0,28.1,26.1,26.8,,,25.0,50.9,25.0,90.0,,39.5,29.1,23.4,,,,0.12007273370804894,0.6725978513960369,4.595423065162539,-0.20721632874463516,0.18523172945766206,0.8346530527193166,0
MU,control_tech,Semiconductors,2021-06-14,ok,2021-03-04,8,25.5,16.8,21.8,38.3,22.0,25.9,36.3,15.3,,10.0,25.0,,20.0,25.0,10.0,65.6,60.5,20.0,25.0,25.9,,39.0,46.2,25.0,10.4,12.0,15.0,17.5,29.9,,,,-0.12985248870230126,-0.04989953843510486,-0.15959160626439872,0.22067902175365495,0.1834012350192752,1.8226462308414138,0
MU,control_tech,Semiconductors,2021-09-13,ok,2021-06-03,8,20.8,14.0,21.8,24.2,22.0,20.7,30.5,15.0,,10.0,18.9,,20.0,25.0,10.0,53.4,20.0,20.0,25.0,20.7,,25.0,33.5,34.8,10.0,12.0,15.0,17.3,29.0,,,,0.09463555144017355,-0.004321475555453813,-0.1673938700763855,0.10521722449773252,0.13583814115569,1.401307822717365,0
MU,control_tech,Semiconductors,2021-12-14,ok,2021-09-02,8,20.5,18.2,27.0,19.1,22.0,,25.6,14.8,,10.0,28.0,,23.5,33.0,10.0,34.1,20.0,20.0,25.0,,,25.0,27.3,25.0,10.0,12.0,15.0,16.8,27.6,,,,0.014121240988142159,-0.11225968416867504,-0.21531634716960957,-0.12818003913894327,0.028694356636044,0.4821702781095376,0
MU,control_tech,Semiconductors,2022-03-16,ok,2021-12-02,8,23.3,19.3,45.2,16.1,22.0,,30.7,15.0,,10.0,27.7,21.7,38.0,57.8,10.0,22.9,20.0,20.0,25.0,,,25.0,46.3,25.0,10.0,12.0,15.0,16.7,29.4,,,,-0.1301125289183046,-0.23866004397191498,-0.19656620528238988,-0.39342895435059494,-0.1406354973085249,-0.15996740901683867,0
MU,control_tech,Semiconductors,2022-06-14,ok,2022-03-03,8,27.6,27.3,60.8,14.9,45.4,20.0,27.7,14.8,,10.0,50.1,25.6,52.5,75.3,10.0,18.3,20.0,20.0,83.5,20.0,,25.0,35.0,25.0,10.0,12.0,15.0,16.3,28.2,,,,-0.15346489797272755,-0.13935185778222914,-0.0216519139456548,-0.9506094137874022,-0.33043080741521513,-0.8214760638297872,0
MU,control_tech,Semiconductors,2022-09-13,ok,2022-06-02,8,27.4,28.3,58.7,15.2,43.9,20.0,27.0,14.7,,10.0,55.4,24.1,49.2,75.2,10.0,19.6,20.0,26.4,70.1,20.0,,25.0,32.5,25.0,10.0,12.0,15.0,15.8,27.6,,,,0.015391576182673061,0.015027430255476482,0.18562645790935983,-0.8169544012999439,-0.46192022620548234,-1.2935955622793747,0
MU,control_tech,Semiconductors,2022-12-14,ok,2022-09-01,8,34.2,16.1,45.3,28.7,72.6,,57.4,14.8,,10.0,30.7,10.0,33.8,65.4,10.0,30.4,59.8,60.9,90.0,,,79.1,45.5,41.0,10.0,12.0,15.0,15.6,28.7,,,,0.05561359918634601,0.13105864573792725,0.3046092638347695,-0.5960451122682531,-0.4933530628070647,-1.6714631057902614,0
MU,control_tech,Semiconductors,2023-03-16,ok,2022-12-01,8,39.1,17.4,34.4,40.6,82.0,,48.2,40.4,,10.0,35.1,10.0,24.4,51.9,10.0,49.7,85.0,76.7,90.0,,,43.2,28.2,70.0,10.8,90.0,15.0,20.3,58.3,,,,0.09737381198884809,0.10837535190413461,0.3507500882759669,-0.18751685382200395,-0.3080275836917287,-2.1108955706433883,0
MU,control_tech,Semiconductors,2023-06-14,ok,2023-03-02,8,37.8,12.2,21.8,47.8,79.8,20.7,57.2,40.6,,10.0,17.4,10.0,20.0,25.0,10.0,76.9,85.0,73.0,90.0,20.7,,53.5,24.1,88.0,14.1,90.0,15.0,23.6,50.2,,,,0.006608493576728991,0.07444697923719357,0.7976101627107473,0.6564075690421142,-0.030357014865562526,-3.3382991930477965,0
MU,control_tech,Semiconductors,2023-09-13,ok,2023-06-01,8,47.3,29.2,21.8,82.5,79.7,22.1,50.4,41.8,,10.0,15.6,59.7,20.0,25.0,,80.0,85.0,72.9,90.0,22.1,,39.3,20.0,88.0,22.4,90.0,15.0,25.4,40.5,,,,0.06195561377804659,0.13231877544717663,0.017482485481810972,0.5749142081400369,0.22545228533559755,0.47131569907248366,0
MU,control_tech,Semiconductors,2023-12-14,ok,2023-08-31,8,43.9,14.9,21.8,82.5,67.0,,39.8,46.8,,10.0,26.8,10.0,20.0,25.0,,80.0,85.0,59.8,77.9,,,25.0,20.0,73.5,44.3,90.0,15.0,26.0,33.7,,,,0.048202945701138145,0.6353836449993899,0.019942674262472426,0.5634693910385327,0.39193993851790937,1.1333790502314418,0
MU,control_tech,Semiconductors,2024-03-15,ok,2023-11-30,8,38.0,11.6,21.8,82.5,22.0,,23.7,56.8,,10.0,15.6,10.0,20.0,25.0,,80.0,85.0,20.0,25.0,,,25.0,20.0,25.0,82.0,90.0,15.0,26.5,33.0,,,,0.45275870446459465,-0.17091025356912892,-0.024017081600001156,0.48830646734663896,0.3426543987662388,1.5649010477299186,0
MU,control_tech,Semiconductors,2024-06-14,ok,2024-02-29,8,36.0,22.6,53.6,50.0,35.9,29.5,23.7,42.1,,10.0,52.7,10.0,47.9,63.5,,80.0,20.0,20.0,59.8,29.5,,25.0,20.0,25.0,33.9,85.1,15.0,26.2,28.6,,,,-0.42304045054442363,-0.39364281056583494,-0.24896904551084875,0.18737106794546568,0.2272626288805723,2.2402442261746747,0
MU,control_tech,Semiconductors,2024-09-13,ok,2024-05-30,8,33.5,29.0,52.6,46.4,22.0,26.1,24.2,29.8,,10.0,41.9,37.4,47.6,61.2,,72.9,20.0,20.0,25.0,26.1,,25.0,22.0,25.0,24.8,50.0,15.0,25.5,26.0,,,,-0.0004299704358192713,0.11314194816512457,0.5745879689481388,0.12763620313472118,0.14069448623793776,5.044834307992203,0
MU,control_tech,Semiconductors,2024-12-14,ok,2024-08-29,8,30.3,19.6,71.3,25.6,22.0,,34.9,21.1,,10.0,28.3,21.8,68.0,77.2,10.0,58.6,20.0,20.0,25.0,,,41.9,36.8,25.0,21.0,,15.0,24.8,26.6,,,,0.017575961626308145,0.1561181034725191,1.1770600088349252,0.12654706142289,0.04833710086795573,9.975578406169666,0
MU,control_tech,Semiconductors,2025-03-16,ok,2024-11-28,8,29.8,24.1,70.3,24.5,22.0,,28.2,21.1,,10.0,41.3,24.0,66.1,77.6,10.0,54.3,20.0,20.0,25.0,,,25.0,37.0,25.0,19.0,,15.0,24.9,30.7,,,,0.09792374294967932,0.37308930755635394,3.312779041322996,0.200127630005994,0.08063678452891247,2.067748583204534,0
MU,control_tech,Semiconductors,2025-06-14,ok,2025-02-27,8,27.6,12.6,23.5,24.5,22.0,20.7,65.9,21.1,,10.0,18.1,10.6,21.1,27.7,10.0,54.2,20.0,20.0,25.0,20.7,,90.0,46.3,52.8,17.7,,15.0,25.3,32.7,,,,0.22816866850860618,0.8489322496989629,7.48215755442064,0.45606998126098586,0.13836551601083147,4.160744863013699,0
TXN,control_tech,Semiconductors,2021-06-14,ok,2021-03-31,8,24.3,17.8,21.8,17.6,20.0,28.2,45.6,21.0,,10.0,27.2,,20.0,25.0,17.2,10.0,25.9,20.0,,,28.2,66.2,40.5,25.0,17.8,,15.0,37.3,20.0,,,,-0.028331281165722588,-0.07183064210797885,-0.0659761486575201,0.07044129911546237,-0.07329894374484736,0.33090379008746357,0
TXN,control_tech,Semiconductors,2021-09-13,ok,2021-06-30,8,27.6,19.9,21.8,22.9,20.0,19.5,61.5,20.0,,12.2,29.2,,20.0,25.0,18.9,10.0,42.6,20.0,,21.6,18.2,90.0,49.9,36.6,14.7,,15.0,35.4,22.6,,,,-0.04084022410229693,-0.0695553056669842,-0.03211535889969541,0.03926042354392112,-0.08381790401454148,0.2753903345724907,0
TXN,control_tech,Semiconductors,2021-12-14,ok,2021-09-30,8,26.9,13.4,21.8,17.6,20.0,19.3,67.8,24.7,,10.0,17.5,,20.0,25.0,16.8,10.0,26.5,20.0,,20.0,18.9,90.0,60.4,47.2,13.5,,15.0,39.1,47.5,,,,-0.010563265207640282,0.006705830088678977,0.07517565118870073,0.014524925512543918,-0.11374419674537606,0.21942888372728514,0
TXN,control_tech,Semiconductors,2022-03-16,ok,2021-12-31,8,33.5,24.3,23.6,30.4,22.0,17.8,81.3,19.9,,11.5,36.2,27.1,21.5,27.3,18.6,10.0,71.4,20.0,25.0,,17.8,90.0,80.0,71.8,14.8,,15.0,36.7,20.6,,,,0.017075796119030207,0.03270839887906274,0.11192467562492214,-0.05205207609512602,-0.050100429881024144,0.12614236066417814,0
TXN,control_tech,Semiconductors,2022-06-14,ok,2022-03-31,8,31.1,25.8,21.8,30.2,37.9,18.3,57.7,21.2,,13.9,41.5,24.5,20.0,25.0,19.9,10.0,68.2,20.0,64.6,,18.3,49.6,52.9,71.4,16.1,,15.0,35.8,26.3,,,,0.019617598848273854,0.08459231967156211,-0.013723420852663315,-0.08087468710710166,-0.1234516966561176,0.004746257758305951,0
TXN,control_tech,Semiconductors,2022-09-13,ok,2022-06-30,8,39.3,40.2,45.0,38.1,41.1,19.3,62.2,19.9,,23.4,65.7,35.8,39.9,54.1,30.8,10.0,79.2,23.9,66.8,20.0,19.0,55.4,61.7,70.5,14.7,,15.0,34.3,23.4,,,,0.08082701114909341,0.08951418415157364,-0.11267679422482324,-0.08722418411038274,-0.1436766178173636,-0.1037658855077533,0
TXN,control_tech,Semiconductors,2022-12-14,ok,2022-09-30,8,38.5,36.0,32.9,36.3,51.3,19.1,65.2,23.2,,23.7,54.6,32.9,28.8,40.1,31.0,10.0,72.0,33.5,78.0,20.0,18.5,59.8,69.0,68.5,16.3,,15.0,35.6,37.0,,,,0.0218290087312909,-0.09338728128826523,-0.20916473422458215,-0.0934954605491059,-0.20324207567174682,-0.20436974789915965,0
